prompt,gt,smiles
"From the SMILES C(C(F)(F)F)Cl, predict the FreeSolv value.",1.004729484215128,C(C(F)(F)F)Cl
Provide the solvation free energy for the compound CC(C)CO[N+](=O)[O-].,0.5001547869306955,CC(C)CO[N+](=O)[O-]
How favorable is hydration for c1ccc2cc(ccc2c1)O?,-1.120206225482714,c1ccc2cc(ccc2c1)O
"For the molecule CCCC(C)(C)C, return its hydration free energy.",1.7381834256285815,CCCC(C)(C)C
Estimate the FreeSolv value for CCC(=O)Nc1ccc(c(c1)Cl)Cl.,-1.034376508934331,CCC(=O)Nc1ccc(c(c1)Cl)Cl
"For the molecule CCC, return its hydration free energy.",1.5093041814995602,CCC
"From the SMILES CCCc1ccccc1, predict the FreeSolv value.",0.8512763546286254,CCCc1ccccc1
What is the hydration free energy of c1ccc2c(c1)C(=O)c3cccc(c3C2=O)N in water?,-1.4661259921777114,c1ccc2c(c1)C(=O)c3cccc(c3C2=O)N
Estimate the FreeSolv value for CCc1ccccc1C.,0.7680475385817086,CCc1ccccc1C
"For the molecule Cc1cc2ccccc2cc1C, return its hydration free energy.",0.2660737417987423,Cc1cc2ccccc2cc1C
"Given the SMILES C(C(CO)O)O, compute its solvation free energy.",-2.503885292262704,C(C(CO)O)O
Report the predicted FreeSolv property for S.,0.8070610461037009,S
What is the hydration free energy of c1ccc2c(c1)C(=O)c3cccc(c3C2=O)NCCO in water?,-2.706755531377064,c1ccc2c(c1)C(=O)c3cccc(c3C2=O)NCCO
Predict the hydration free energy (FreeSolv) for the molecule with SMILES: COP(=S)(OC)Oc1ccc(cc1)[N+](=O)[O-],-0.8809233793478286,COP(=S)(OC)Oc1ccc(cc1)[N+](=O)[O-]
"Given the SMILES C([C@@H]1[C@H]([C@@H]([C@H]([C@@H](O1)O)O)O)O)O, compute its solvation free energy.",-5.635369496027945,C([C@@H]1[C@H]([C@@H]([C@H]([C@@H](O1)O)O)O)O)O
"For the molecule CCCc1ccc(cc1)O, return its hydration free energy.",-0.3659450800575314,CCCc1ccc(cc1)O
Provide the solvation free energy for the compound CC#C.,0.864280857135956,CC#C
Provide the solvation free energy for the compound c1cc(ccc1C#N)O.,-1.6559917287847403,c1cc(ccc1C#N)O
Predict the hydration free energy (FreeSolv) for the molecule with SMILES: C[C@H](CC(C)C)O,0.0189881941594583,C[C@H](CC(C)C)O
Provide the solvation free energy for the compound c1(c(c(c(c(c1Cl)Cl)Cl)Cl)Cl)c2c(c(c(c(c2Cl)Cl)Cl)Cl)Cl.,0.2140557317694193,c1(c(c(c(c(c1Cl)Cl)Cl)Cl)Cl)c2c(c(c(c(c2Cl)Cl)Cl)Cl)Cl
Report the predicted FreeSolv property for [C@@H](C(F)(F)F)(Cl)Br.,0.9605141756902036,[C@@H](C(F)(F)F)(Cl)Br
"Given the SMILES c1cc(ccc1Br)Br, compute its solvation free energy.",0.3909169658691174,c1cc(ccc1Br)Br
Predict the hydration free energy (FreeSolv) for the molecule with SMILES: CC(C)C(C)C,1.5977347985494093,CC(C)C(C)C
Predict the hydration free energy (FreeSolv) for the molecule with SMILES: COc1cccc(c1)O,-1.0031657029167371,COc1cccc(c1)O
Estimate the FreeSolv value for c1cc(c(c(c1)Cl)c2c(cc(cc2Cl)Cl)Cl)Cl.,0.4793475829189663,c1cc(c(c(c1)Cl)c2c(cc(cc2Cl)Cl)Cl)Cl
"From the SMILES c1cnccc1C=O, predict the FreeSolv value.",-0.8315062698199717,c1cnccc1C=O
"Given the SMILES CCc1ccccc1, compute its solvation free energy.",0.7836529415905055,CCc1ccccc1
